id,outcome,width,height,obstacle_percentage,conglomeration_ratio,max_length_agents,num_agents,max_length,metric,time_limit,num_expanded_states,inserted_states,path_length,path_cost,num_waits,grid_time,istance_time,execution_time,memory_used
9136,timeout,500,100,0.2,0.4,8,10,100,0,1,0,0,0,0,0,0,0,0,105.9
9137,timeout,500,100,0.2,0.4,8,10,100,0,10,0,0,0,0,0,0,0,0,105.9
9138,timeout,500,100,0.2,0.4,8,10,100,1,1,0,0,0,0,0,0,0,0,105.9
9139,timeout,500,100,0.2,0.4,8,10,100,1,10,0,0,0,0,0,0,0,0,105.9
9140,success,500,100,0.2,0.4,8,10,1000,0,1,373,1628,114,130.569,0,0.63,0.0,0.15,105.9
9141,success,500,100,0.2,0.4,8,10,1000,0,10,372,1625,114,130.569,0,0.63,0.0,0.15,105.9
9142,timeout,500,100,0.2,0.4,8,10,1000,1,1,0,0,0,0,0,0,0,0,105.9
9143,timeout,500,100,0.2,0.4,8,10,1000,1,10,0,0,0,0,0,0,0,0,105.65
9144,failure,500,100,0.2,0.4,20,1,10,0,1,1456,1456,0,0.0,0,0.0,0.0,0.1,105.65
9145,failure,500,100,0.2,0.4,20,1,10,0,10,1456,1456,0,0.0,0,0.0,0.0,0.1,105.65
9146,failure,500,100,0.2,0.4,20,1,10,1,1,1456,1456,0,0.0,0,0.0,0.0,0.1,105.65
9147,failure,500,100,0.2,0.4,20,1,10,1,10,1456,1456,0,0.0,0,0.0,0.0,0.11,105.65
9148,timeout,500,100,0.2,0.4,20,1,100,0,1,0,0,0,0,0,0,0,0,105.65
9149,timeout,500,100,0.2,0.4,20,1,100,0,10,0,0,0,0,0,0,0,0,105.65
9150,timeout,500,100,0.2,0.4,20,1,100,1,1,0,0,0,0,0,0,0,0,105.65
9151,timeout,500,100,0.2,0.4,20,1,100,1,10,0,0,0,0,0,0,0,0,105.94
9152,success,500,100,0.2,0.4,20,1,1000,0,1,373,1628,114,130.569,0,0.63,0.0,0.09,105.94
9153,success,500,100,0.2,0.4,20,1,1000,0,10,373,1628,114,130.569,0,0.63,0.0,0.09,105.94
9154,timeout,500,100,0.2,0.4,20,1,1000,1,1,0,0,0,0,0,0,0,0,105.94
9155,timeout,500,100,0.2,0.4,20,1,1000,1,10,0,0,0,0,0,0,0,0,106.15
9156,failure,500,100,0.2,0.4,20,3,10,0,1,1449,1449,0,0.0,0,0.0,0.0,0.13,106.15
9157,failure,500,100,0.2,0.4,20,3,10,0,10,1456,1456,0,0.0,0,0.0,0.0,0.12,106.15
9158,failure,500,100,0.2,0.4,20,3,10,1,1,1456,1456,0,0.0,0,0.0,0.0,0.11,106.15
9159,failure,500,100,0.2,0.4,20,3,10,1,10,1456,1456,0,0.0,0,0.0,0.0,0.13,106.15
9160,timeout,500,100,0.2,0.4,20,3,100,0,1,0,0,0,0,0,0,0,0,106.15
9161,timeout,500,100,0.2,0.4,20,3,100,0,10,0,0,0,0,0,0,0,0,106.15
9162,timeout,500,100,0.2,0.4,20,3,100,1,1,0,0,0,0,0,0,0,0,106.15
9163,timeout,500,100,0.2,0.4,20,3,100,1,10,0,0,0,0,0,0,0,0,105.9
9164,success,500,100,0.2,0.4,20,3,1000,0,1,373,1628,114,130.569,0,0.63,0.0,0.11,105.9
9165,success,500,100,0.2,0.4,20,3,1000,0,10,373,1628,114,130.569,0,0.63,0.0,0.11,105.9
9166,timeout,500,100,0.2,0.4,20,3,1000,1,1,0,0,0,0,0,0,0,0,105.9
9167,timeout,500,100,0.2,0.4,20,3,1000,1,10,0,0,0,0,0,0,0,0,105.9
9168,failure,500,100,0.2,0.4,20,10,10,0,1,1456,1456,0,0.0,0,0.0,0.0,0.22,105.9
9169,failure,500,100,0.2,0.4,20,10,10,0,10,1456,1456,0,0.0,0,0.0,0.0,0.19,105.9
9170,failure,500,100,0.2,0.4,20,10,10,1,1,1456,1456,0,0.0,0,0.0,0.0,0.21,105.9
9171,failure,500,100,0.2,0.4,20,10,10,1,10,1450,1450,0,0.0,0,0.0,0.0,0.2,105.9
9172,timeout,500,100,0.2,0.4,20,10,100,0,1,0,0,0,0,0,0,0,0,105.9
9173,timeout,500,100,0.2,0.4,20,10,100,0,10,0,0,0,0,0,0,0,0,105.9
9174,timeout,500,100,0.2,0.4,20,10,100,1,1,0,0,0,0,0,0,0,0,105.9
9175,timeout,500,100,0.2,0.4,20,10,100,1,10,0,0,0,0,0,0,0,0,105.9
9176,success,500,100,0.2,0.4,20,10,1000,0,1,373,1628,114,130.569,0,0.63,0.0,0.15,105.9
9177,success,500,100,0.2,0.4,20,10,1000,0,10,373,1628,114,130.569,0,0.63,0.01,0.18,105.9
9178,timeout,500,100,0.2,0.4,20,10,1000,1,1,0,0,0,0,0,0,0,0,105.9
9179,timeout,500,100,0.2,0.4,20,10,1000,1,10,0,0,0,0,0,0,0,0,105.65
9180,failure,500,100,0.2,0.7,3,1,10,0,1,1365,1365,0,0.0,0,0.0,0.0,0.1,119.58
9181,failure,500,100,0.2,0.7,3,1,10,0,10,1365,1365,0,0.0,0,0.0,0.0,0.1,119.58
9182,failure,500,100,0.2,0.7,3,1,10,1,1,1365,1365,0,0.0,0,0.0,0.0,0.1,119.33
9183,failure,500,100,0.2,0.7,3,1,10,1,10,1365,1365,0,0.0,0,0.0,0.0,0.1,119.33
9184,timeout,500,100,0.2,0.7,3,1,100,0,1,0,0,0,0,0,0,0,0,119.66
9185,timeout,500,100,0.2,0.7,3,1,100,0,10,0,0,0,0,0,0,0,0,118.94
9186,timeout,500,100,0.2,0.7,3,1,100,1,1,0,0,0,0,0,0,0,0,117.59
9187,timeout,500,100,0.2,0.7,3,1,100,1,10,0,0,0,0,0,0,0,0,118.15
9188,success,500,100,0.2,0.7,3,1,1000,0,1,967,3702,121,147.095,0,0.65,0.0,0.49,117.43
9189,success,500,100,0.2,0.7,3,1,1000,0,10,967,3702,121,147.095,0,0.65,0.0,0.51,117.43
9190,timeout,500,100,0.2,0.7,3,1,1000,1,1,0,0,0,0,0,0,0,0,117.43
9191,timeout,500,100,0.2,0.7,3,1,1000,1,10,0,0,0,0,0,0,0,0,117.93
9192,failure,500,100,0.2,0.7,3,3,10,0,1,1365,1365,0,0.0,0,0.0,0.0,0.13,117.8
9193,failure,500,100,0.2,0.7,3,3,10,0,10,1365,1365,0,0.0,0,0.0,0.0,0.13,117.8
9194,failure,500,100,0.2,0.7,3,3,10,1,1,1365,1365,0,0.0,0,0.0,0.0,0.13,117.8
9195,failure,500,100,0.2,0.7,3,3,10,1,10,1365,1365,0,0.0,0,0.0,0.0,0.13,117.8
9196,timeout,500,100,0.2,0.7,3,3,100,0,1,0,0,0,0,0,0,0,0,117.93
9197,timeout,500,100,0.2,0.7,3,3,100,0,10,0,0,0,0,0,0,0,0,117.93
9198,timeout,500,100,0.2,0.7,3,3,100,1,1,0,0,0,0,0,0,0,0,117.87
9199,timeout,500,100,0.2,0.7,3,3,100,1,10,0,0,0,0,0,0,0,0,117.87
9200,success,500,100,0.2,0.7,3,3,1000,0,1,967,3702,121,147.095,0,0.65,0.0,0.53,117.36
9201,success,500,100,0.2,0.7,3,3,1000,0,10,967,3702,121,147.095,0,0.65,0.0,0.56,117.36
9202,timeout,500,100,0.2,0.7,3,3,1000,1,1,0,0,0,0,0,0,0,0,117.36
9203,timeout,500,100,0.2,0.7,3,3,1000,1,10,0,0,0,0,0,0,0,0,117.93
9204,failure,500,100,0.2,0.7,3,10,10,0,1,1359,1359,0,0.0,0,0.0,0.0,0.23,117.8
9205,failure,500,100,0.2,0.7,3,10,10,0,10,1365,1365,0,0.0,0,0.0,0.0,0.24,117.8
9206,failure,500,100,0.2,0.7,3,10,10,1,1,1360,1360,0,0.0,0,0.0,0.0,0.23,117.8
9207,failure,500,100,0.2,0.7,3,10,10,1,10,1365,1365,0,0.0,0,0.0,0.0,0.24,117.8
9208,timeout,500,100,0.2,0.7,3,10,100,0,1,0,0,0,0,0,0,0,0,117.93
9209,timeout,500,100,0.2,0.7,3,10,100,0,10,0,0,0,0,0,0,0,0,117.93
9210,timeout,500,100,0.2,0.7,3,10,100,1,1,0,0,0,0,0,0,0,0,117.87
9211,timeout,500,100,0.2,0.7,3,10,100,1,10,0,0,0,0,0,0,0,0,117.87
9212,success,500,100,0.2,0.7,3,10,1000,0,1,967,3702,121,147.095,0,0.65,0.0,0.68,117.43
9213,success,500,100,0.2,0.7,3,10,1000,0,10,964,3693,121,147.095,0,0.65,0.0,0.64,117.43
9214,timeout,500,100,0.2,0.7,3,10,1000,1,1,0,0,0,0,0,0,0,0,117.43
9215,timeout,500,100,0.2,0.7,3,10,1000,1,10,0,0,0,0,0,0,0,0,117.93
9216,failure,500,100,0.2,0.7,8,1,10,0,1,1365,1365,0,0.0,0,0.0,0.0,0.09,117.8
9217,failure,500,100,0.2,0.7,8,1,10,0,10,1365,1365,0,0.0,0,0.0,0.0,0.09,117.8
9218,failure,500,100,0.2,0.7,8,1,10,1,1,1365,1365,0,0.0,0,0.0,0.0,0.09,117.8
9219,failure,500,100,0.2,0.7,8,1,10,1,10,1365,1365,0,0.0,0,0.0,0.0,0.09,117.8
9220,timeout,500,100,0.2,0.7,8,1,100,0,1,0,0,0,0,0,0,0,0,117.93
9221,timeout,500,100,0.2,0.7,8,1,100,0,10,0,0,0,0,0,0,0,0,117.43
9222,timeout,500,100,0.2,0.7,8,1,100,1,1,0,0,0,0,0,0,0,0,117.43
9223,timeout,500,100,0.2,0.7,8,1,100,1,10,0,0,0,0,0,0,0,0,117.93
9224,success,500,100,0.2,0.7,8,1,1000,0,1,967,3702,121,147.095,0,0.65,0.0,0.52,117.36
9225,success,500,100,0.2,0.7,8,1,1000,0,10,967,3702,121,147.095,0,0.65,0.0,0.51,117.36
9226,timeout,500,100,0.2,0.7,8,1,1000,1,1,0,0,0,0,0,0,0,0,117.36
9227,timeout,500,100,0.2,0.7,8,1,1000,1,10,0,0,0,0,0,0,0,0,117.93
9228,failure,500,100,0.2,0.7,8,3,10,0,1,1365,1365,0,0.0,0,0.0,0.0,0.13,117.8
9229,failure,500,100,0.2,0.7,8,3,10,0,10,1365,1365,0,0.0,0,0.0,0.0,0.12,117.8
9230,failure,500,100,0.2,0.7,8,3,10,1,1,1365,1365,0,0.0,0,0.0,0.0,0.12,117.8
9231,failure,500,100,0.2,0.7,8,3,10,1,10,1365,1365,0,0.0,0,0.0,0.0,0.12,117.8
9232,timeout,500,100,0.2,0.7,8,3,100,0,1,0,0,0,0,0,0,0,0,117.93
9233,timeout,500,100,0.2,0.7,8,3,100,0,10,0,0,0,0,0,0,0,0,117.93
9234,timeout,500,100,0.2,0.7,8,3,100,1,1,0,0,0,0,0,0,0,0,117.87
9235,timeout,500,100,0.2,0.7,8,3,100,1,10,0,0,0,0,0,0,0,0,117.87
9236,success,500,100,0.2,0.7,8,3,1000,0,1,967,3702,121,147.095,0,0.65,0.0,0.54,117.36
9237,success,500,100,0.2,0.7,8,3,1000,0,10,967,3702,121,147.095,0,0.65,0.0,0.53,117.36
9238,timeout,500,100,0.2,0.7,8,3,1000,1,1,0,0,0,0,0,0,0,0,117.36
9239,timeout,500,100,0.2,0.7,8,3,1000,1,10,0,0,0,0,0,0,0,0,117.93
9240,failure,500,100,0.2,0.7,8,10,10,0,1,1365,1365,0,0.0,0,0.0,0.0,0.22,117.8
9241,failure,500,100,0.2,0.7,8,10,10,0,10,1365,1365,0,0.0,0,0.0,0.0,0.23,117.8
9242,failure,500,100,0.2,0.7,8,10,10,1,1,1365,1365,0,0.0,0,0.0,0.0,0.22,117.8
9243,failure,500,100,0.2,0.7,8,10,10,1,10,1365,1365,0,0.0,0,0.0,0.0,0.21,117.8
9244,timeout,500,100,0.2,0.7,8,10,100,0,1,0,0,0,0,0,0,0,0,117.93
9245,timeout,500,100,0.2,0.7,8,10,100,0,10,0,0,0,0,0,0,0,0,117.43
9246,timeout,500,100,0.2,0.7,8,10,100,1,1,0,0,0,0,0,0,0,0,117.43
9247,timeout,500,100,0.2,0.7,8,10,100,1,10,0,0,0,0,0,0,0,0,117.93
9248,success,500,100,0.2,0.7,8,10,1000,0,1,967,3702,121,147.095,0,0.65,0.0,0.68,117.36
9249,success,500,100,0.2,0.7,8,10,1000,0,10,961,3692,121,147.095,0,0.65,0.0,0.64,117.36
9250,timeout,500,100,0.2,0.7,8,10,1000,1,1,0,0,0,0,0,0,0,0,117.36
9251,timeout,500,100,0.2,0.7,8,10,1000,1,10,0,0,0,0,0,0,0,0,117.93
9252,failure,500,100,0.2,0.7,20,1,10,0,1,1365,1365,0,0.0,0,0.0,0.0,0.09,117.8
9253,failure,500,100,0.2,0.7,20,1,10,0,10,1365,1365,0,0.0,0,0.0,0.0,0.09,117.8
9254,failure,500,100,0.2,0.7,20,1,10,1,1,1365,1365,0,0.0,0,0.0,0.0,0.09,117.8
9255,failure,500,100,0.2,0.7,20,1,10,1,10,1365,1365,0,0.0,0,0.0,0.0,0.09,117.8
9256,timeout,500,100,0.2,0.7,20,1,100,0,1,0,0,0,0,0,0,0,0,117.93
9257,timeout,500,100,0.2,0.7,20,1,100,0,10,0,0,0,0,0,0,0,0,117.43
9258,timeout,500,100,0.2,0.7,20,1,100,1,1,0,0,0,0,0,0,0,0,117.43
9259,timeout,500,100,0.2,0.7,20,1,100,1,10,0,0,0,0,0,0,0,0,117.93
9260,success,500,100,0.2,0.7,20,1,1000,0,1,967,3702,121,147.095,0,0.65,0.0,0.49,117.43
9261,success,500,100,0.2,0.7,20,1,1000,0,10,967,3702,121,147.095,0,0.65,0.0,0.51,117.43
9262,timeout,500,100,0.2,0.7,20,1,1000,1,1,0,0,0,0,0,0,0,0,117.43
9263,timeout,500,100,0.2,0.7,20,1,1000,1,10,0,0,0,0,0,0,0,0,117.93
9264,failure,500,100,0.2,0.7,20,3,10,0,1,1365,1365,0,0.0,0,0.0,0.0,0.12,117.8
9265,failure,500,100,0.2,0.7,20,3,10,0,10,1365,1365,0,0.0,0,0.0,0.0,0.11,117.8
9266,failure,500,100,0.2,0.7,20,3,10,1,1,1365,1365,0,0.0,0,0.0,0.0,0.11,117.8
9267,failure,500,100,0.2,0.7,20,3,10,1,10,1365,1365,0,0.0,0,0.0,0.0,0.11,117.8
9268,timeout,500,100,0.2,0.7,20,3,100,0,1,0,0,0,0,0,0,0,0,117.93
9269,timeout,500,100,0.2,0.7,20,3,100,0,10,0,0,0,0,0,0,0,0,117.93
9270,timeout,500,100,0.2,0.7,20,3,100,1,1,0,0,0,0,0,0,0,0,117.87
9271,timeout,500,100,0.2,0.7,20,3,100,1,10,0,0,0,0,0,0,0,0,117.87
9272,success,500,100,0.2,0.7,20,3,1000,0,1,967,3702,121,147.095,0,0.65,0.0,0.53,117.36
9273,success,500,100,0.2,0.7,20,3,1000,0,10,967,3702,121,147.095,0,0.65,0.0,0.53,117.36
9274,timeout,500,100,0.2,0.7,20,3,1000,1,1,0,0,0,0,0,0,0,0,117.36
9275,timeout,500,100,0.2,0.7,20,3,1000,1,10,0,0,0,0,0,0,0,0,117.93
9276,failure,500,100,0.2,0.7,20,10,10,0,1,1358,1358,0,0.0,0,0.0,0.0,0.2,117.8
9277,failure,500,100,0.2,0.7,20,10,10,0,10,1365,1365,0,0.0,0,0.0,0.0,0.19,117.8
9278,failure,500,100,0.2,0.7,20,10,10,1,1,1365,1365,0,0.0,0,0.0,0.0,0.19,117.8
9279,failure,500,100,0.2,0.7,20,10,10,1,10,1365,1365,0,0.0,0,0.0,0.0,0.18,117.8
9280,timeout,500,100,0.2,0.7,20,10,100,0,1,0,0,0,0,0,0,0,0,117.93
9281,timeout,500,100,0.2,0.7,20,10,100,0,10,0,0,0,0,0,0,0,0,117.43
9282,timeout,500,100,0.2,0.7,20,10,100,1,1,0,0,0,0,0,0,0,0,117.43
9283,timeout,500,100,0.2,0.7,20,10,100,1,10,0,0,0,0,0,0,0,0,117.93
9284,success,500,100,0.2,0.7,20,10,1000,0,1,967,3702,121,147.095,0,0.65,0.01,0.65,117.36
9285,success,500,100,0.2,0.7,20,10,1000,0,10,967,3702,121,147.095,0,0.65,0.01,0.67,117.36
9286,timeout,500,100,0.2,0.7,20,10,1000,1,1,0,0,0,0,0,0,0,0,117.36
9287,timeout,500,100,0.2,0.7,20,10,1000,1,10,0,0,0,0,0,0,0,0,117.93
9288,failure,500,100,0.5,0.4,3,1,10,0,1,377,377,0,0.0,0,0.0,0.0,0.01,80.48
9289,failure,500,100,0.5,0.4,3,1,10,0,10,377,377,0,0.0,0,0.0,0.0,0.01,80.48
9290,failure,500,100,0.5,0.4,3,1,10,1,1,377,377,0,0.0,0,0.0,0.0,0.01,80.48
9291,failure,500,100,0.5,0.4,3,1,10,1,10,377,377,0,0.0,0,0.0,0.0,0.01,80.48
9292,timeout,500,100,0.5,0.4,3,1,100,0,1,0,0,0,0,0,0,0,0,80.48
9293,timeout,500,100,0.5,0.4,3,1,100,0,10,0,0,0,0,0,0,0,0,82.23
9294,timeout,500,100,0.5,0.4,3,1,100,1,1,0,0,0,0,0,0,0,0,82.13
9295,timeout,500,100,0.5,0.4,3,1,100,1,10,0,0,0,0,0,0,0,0,82.67
9296,timeout,500,100,0.5,0.4,3,1,1000,0,1,0,0,0,0,0,0,0,0,81.43
9297,timeout,500,100,0.5,0.4,3,1,1000,0,10,0,0,0,0,0,0,0,0,81.18
9298,timeout,500,100,0.5,0.4,3,1,1000,1,1,0,0,0,0,0,0,0,0,81.18
9299,timeout,500,100,0.5,0.4,3,1,1000,1,10,0,0,0,0,0,0,0,0,81.43
9300,failure,500,100,0.5,0.4,3,3,10,0,1,377,377,0,0.0,0,0.0,0.0,0.02,81.35
9301,failure,500,100,0.5,0.4,3,3,10,0,10,377,377,0,0.0,0,0.0,0.0,0.02,81.35
9302,failure,500,100,0.5,0.4,3,3,10,1,1,377,377,0,0.0,0,0.0,0.0,0.02,81.35
9303,timeout,500,100,0.5,0.4,3,3,10,1,10,0,0,0,0,0,0,0,0,81.35
9304,timeout,500,100,0.5,0.4,3,3,100,0,1,0,0,0,0,0,0,0,0,81.43
9305,timeout,500,100,0.5,0.4,3,3,100,0,10,0,0,0,0,0,0,0,0,81.18
9306,timeout,500,100,0.5,0.4,3,3,100,1,1,0,0,0,0,0,0,0,0,81.18
9307,timeout,500,100,0.5,0.4,3,3,100,1,10,0,0,0,0,0,0,0,0,81.43
9308,timeout,500,100,0.5,0.4,3,3,1000,0,1,0,0,0,0,0,0,0,0,81.43
9309,timeout,500,100,0.5,0.4,3,3,1000,0,10,0,0,0,0,0,0,0,0,81.18
9310,timeout,500,100,0.5,0.4,3,3,1000,1,1,0,0,0,0,0,0,0,0,81.18
9311,timeout,500,100,0.5,0.4,3,3,1000,1,10,0,0,0,0,0,0,0,0,81.43
9312,failure,500,100,0.5,0.4,3,10,10,0,1,377,377,0,0.0,0,0.0,0.0,0.04,81.35
9313,failure,500,100,0.5,0.4,3,10,10,0,10,377,377,0,0.0,0,0.0,0.0,0.03,81.35
9314,failure,500,100,0.5,0.4,3,10,10,1,1,377,377,0,0.0,0,0.0,0.0,0.03,81.35
9315,failure,500,100,0.5,0.4,3,10,10,1,10,377,377,0,0.0,0,0.0,0.0,0.03,81.35
9316,timeout,500,100,0.5,0.4,3,10,100,0,1,0,0,0,0,0,0,0,0,81.43
9317,timeout,500,100,0.5,0.4,3,10,100,0,10,0,0,0,0,0,0,0,0,81.18
9318,timeout,500,100,0.5,0.4,3,10,100,1,1,0,0,0,0,0,0,0,0,81.18
9319,timeout,500,100,0.5,0.4,3,10,100,1,10,0,0,0,0,0,0,0,0,81.18
9320,timeout,500,100,0.5,0.4,3,10,1000,0,1,0,0,0,0,0,0,0,0,81.18
9321,timeout,500,100,0.5,0.4,3,10,1000,0,10,0,0,0,0,0,0,0,0,80.93
9322,timeout,500,100,0.5,0.4,3,10,1000,1,1,0,0,0,0,0,0,0,0,80.93
9323,timeout,500,100,0.5,0.4,3,10,1000,1,10,0,0,0,0,0,0,0,0,81.0
9324,failure,500,100,0.5,0.4,8,1,10,0,1,377,377,0,0.0,0,0.0,0.0,0.01,80.92
9325,failure,500,100,0.5,0.4,8,1,10,0,10,377,377,0,0.0,0,0.0,0.0,0.01,80.92
9326,failure,500,100,0.5,0.4,8,1,10,1,1,377,377,0,0.0,0,0.0,0.0,0.01,80.92
9327,failure,500,100,0.5,0.4,8,1,10,1,10,377,377,0,0.0,0,0.0,0.0,0.01,80.92
9328,timeout,500,100,0.5,0.4,8,1,100,0,1,0,0,0,0,0,0,0,0,81.0
9329,timeout,500,100,0.5,0.4,8,1,100,0,10,0,0,0,0,0,0,0,0,81.16
9330,timeout,500,100,0.5,0.4,8,1,100,1,1,0,0,0,0,0,0,0,0,81.16
9331,timeout,500,100,0.5,0.4,8,1,100,1,10,0,0,0,0,0,0,0,0,81.41
9332,timeout,500,100,0.5,0.4,8,1,1000,0,1,0,0,0,0,0,0,0,0,81.41
9333,timeout,500,100,0.5,0.4,8,1,1000,0,10,0,0,0,0,0,0,0,0,81.16
9334,timeout,500,100,0.5,0.4,8,1,1000,1,1,0,0,0,0,0,0,0,0,81.16
9335,timeout,500,100,0.5,0.4,8,1,1000,1,10,0,0,0,0,0,0,0,0,81.47
9336,failure,500,100,0.5,0.4,8,3,10,0,1,377,377,0,0.0,0,0.0,0.0,0.02,81.39
9337,failure,500,100,0.5,0.4,8,3,10,0,10,377,377,0,0.0,0,0.0,0.0,0.02,81.39
9338,failure,500,100,0.5,0.4,8,3,10,1,1,377,377,0,0.0,0,0.0,0.0,0.01,81.39
9339,failure,500,100,0.5,0.4,8,3,10,1,10,377,377,0,0.0,0,0.0,0.0,0.01,81.39
9340,timeout,500,100,0.5,0.4,8,3,100,0,1,0,0,0,0,0,0,0,0,81.47
9341,timeout,500,100,0.5,0.4,8,3,100,0,10,0,0,0,0,0,0,0,0,81.22
9342,timeout,500,100,0.5,0.4,8,3,100,1,1,0,0,0,0,0,0,0,0,81.22
9343,timeout,500,100,0.5,0.4,8,3,100,1,10,0,0,0,0,0,0,0,0,81.47
9344,timeout,500,100,0.5,0.4,8,3,1000,0,1,0,0,0,0,0,0,0,0,81.47
9345,timeout,500,100,0.5,0.4,8,3,1000,0,10,0,0,0,0,0,0,0,0,81.22
9346,timeout,500,100,0.5,0.4,8,3,1000,1,1,0,0,0,0,0,0,0,0,81.22
9347,timeout,500,100,0.5,0.4,8,3,1000,1,10,0,0,0,0,0,0,0,0,81.3
9348,failure,500,100,0.5,0.4,8,10,10,0,1,377,377,0,0.0,0,0.0,0.0,0.03,81.23
9349,timeout,500,100,0.5,0.4,8,10,10,0,10,0,0,0,0,0,0,0,0,81.23
9350,failure,500,100,0.5,0.4,8,10,10,1,1,377,377,0,0.0,0,0.0,0.0,0.03,81.23
9351,failure,500,100,0.5,0.4,8,10,10,1,10,377,377,0,0.0,0,0.0,0.0,0.03,81.23
9352,timeout,500,100,0.5,0.4,8,10,100,0,1,0,0,0,0,0,0,0,0,81.3
9353,timeout,500,100,0.5,0.4,8,10,100,0,10,0,0,0,0,0,0,0,0,81.05
9354,timeout,500,100,0.5,0.4,8,10,100,1,1,0,0,0,0,0,0,0,0,81.05
9355,timeout,500,100,0.5,0.4,8,10,100,1,10,0,0,0,0,0,0,0,0,81.3
9356,timeout,500,100,0.5,0.4,8,10,1000,0,1,0,0,0,0,0,0,0,0,81.3
9357,timeout,500,100,0.5,0.4,8,10,1000,0,10,0,0,0,0,0,0,0,0,81.05
9358,timeout,500,100,0.5,0.4,8,10,1000,1,1,0,0,0,0,0,0,0,0,81.05
9359,timeout,500,100,0.5,0.4,8,10,1000,1,10,0,0,0,0,0,0,0,0,80.93
9360,failure,500,100,0.5,0.4,20,1,10,0,1,377,377,0,0.0,0,0.0,0.0,0.01,80.86
9361,failure,500,100,0.5,0.4,20,1,10,0,10,377,377,0,0.0,0,0.0,0.0,0.01,80.86
9362,failure,500,100,0.5,0.4,20,1,10,1,1,377,377,0,0.0,0,0.0,0.0,0.01,80.86
9363,failure,500,100,0.5,0.4,20,1,10,1,10,377,377,0,0.0,0,0.0,0.0,0.01,80.86
9364,timeout,500,100,0.5,0.4,20,1,100,0,1,0,0,0,0,0,0,0,0,80.93
9365,timeout,500,100,0.5,0.4,20,1,100,0,10,0,0,0,0,0,0,0,0,81.15
9366,timeout,500,100,0.5,0.4,20,1,100,1,1,0,0,0,0,0,0,0,0,81.15
9367,timeout,500,100,0.5,0.4,20,1,100,1,10,0,0,0,0,0,0,0,0,81.45
9368,timeout,500,100,0.5,0.4,20,1,1000,0,1,0,0,0,0,0,0,0,0,81.45
9369,timeout,500,100,0.5,0.4,20,1,1000,0,10,0,0,0,0,0,0,0,0,81.2
9370,timeout,500,100,0.5,0.4,20,1,1000,1,1,0,0,0,0,0,0,0,0,81.2
9371,timeout,500,100,0.5,0.4,20,1,1000,1,10,0,0,0,0,0,0,0,0,81.45
9372,failure,500,100,0.5,0.4,20,3,10,0,1,377,377,0,0.0,0,0.0,0.0,0.01,81.38
9373,failure,500,100,0.5,0.4,20,3,10,0,10,377,377,0,0.0,0,0.0,0.0,0.01,81.38
9374,failure,500,100,0.5,0.4,20,3,10,1,1,377,377,0,0.0,0,0.0,0.0,0.01,81.38
9375,failure,500,100,0.5,0.4,20,3,10,1,10,377,377,0,0.0,0,0.0,0.0,0.01,81.38
9376,timeout,500,100,0.5,0.4,20,3,100,0,1,0,0,0,0,0,0,0,0,81.45
9377,timeout,500,100,0.5,0.4,20,3,100,0,10,0,0,0,0,0,0,0,0,81.2
9378,timeout,500,100,0.5,0.4,20,3,100,1,1,0,0,0,0,0,0,0,0,81.2
9379,timeout,500,100,0.5,0.4,20,3,100,1,10,0,0,0,0,0,0,0,0,81.45
9380,timeout,500,100,0.5,0.4,20,3,1000,0,1,0,0,0,0,0,0,0,0,81.45
9381,timeout,500,100,0.5,0.4,20,3,1000,0,10,0,0,0,0,0,0,0,0,81.2
9382,timeout,500,100,0.5,0.4,20,3,1000,1,1,0,0,0,0,0,0,0,0,81.2
9383,timeout,500,100,0.5,0.4,20,3,1000,1,10,0,0,0,0,0,0,0,0,81.32
9384,failure,500,100,0.5,0.4,20,10,10,0,1,377,377,0,0.0,0,0.0,0.0,0.03,81.25
9385,failure,500,100,0.5,0.4,20,10,10,0,10,377,377,0,0.0,0,0.0,0.0,0.03,81.25
9386,failure,500,100,0.5,0.4,20,10,10,1,1,377,377,0,0.0,0,0.0,0.0,0.03,81.25
9387,failure,500,100,0.5,0.4,20,10,10,1,10,377,377,0,0.0,0,0.0,0.0,0.03,81.25
9388,timeout,500,100,0.5,0.4,20,10,100,0,1,0,0,0,0,0,0,0,0,81.32
9389,timeout,500,100,0.5,0.4,20,10,100,0,10,0,0,0,0,0,0,0,0,81.07
9390,timeout,500,100,0.5,0.4,20,10,100,1,1,0,0,0,0,0,0,0,0,81.07
9391,timeout,500,100,0.5,0.4,20,10,100,1,10,0,0,0,0,0,0,0,0,81.07
9392,timeout,500,100,0.5,0.4,20,10,1000,0,1,0,0,0,0,0,0,0,0,81.07
9393,timeout,500,100,0.5,0.4,20,10,1000,0,10,0,0,0,0,0,0,0,0,80.66
9394,timeout,500,100,0.5,0.4,20,10,1000,1,1,0,0,0,0,0,0,0,0,80.66
9395,timeout,500,100,0.5,0.4,20,10,1000,1,10,0,0,0,0,0,0,0,0,80.91
9396,failure,500,100,0.5,0.7,3,1,10,0,1,630,630,0,0.0,0,0.0,0.0,0.03,94.61
9397,failure,500,100,0.5,0.7,3,1,10,0,10,630,630,0,0.0,0,0.0,0.0,0.03,94.61
9398,failure,500,100,0.5,0.7,3,1,10,1,1,630,630,0,0.0,0,0.0,0.0,0.03,94.61
